1	1	0.08198339202424876	4.843700642582549e-9
1	2	0.08126810379032179	0.0017430059955450589
1	3	0.08029807452769866	0.0030515041814616825
1	4	0.07927881370526002	0.00395498631354674
1	5	0.07832960590849325	0.004523146021384352
1	6	0.07744688146298628	0.004842837022848054
1	7	0.07654641808577978	0.004960382452028004
1	8	0.07555182521378079	0.004857718030851063
1	9	0.07447142017649	0.0044781047044673335
1	10	0.07341893464157323	0.0037799758788809156
1	11	0.07257053147828962	0.0027814953432694104
1	12	0.0720873411721108	0.001565569198246651
1	13	0.07205448044783225	0.0002539110882656506
1	14	0.07246131917546528	-0.0010403609564950417
1	15	0.07323144449354757	-0.0022364673435696296
1	16	0.07426946792687694	-0.0032816375197144165
1	17	0.07549336118869832	-0.004127502229693427
1	18	0.07683722870942944	-0.004712919565045097
1	19	0.07823473363011146	-0.004968762572365483
1	20	0.07960291180997459	-0.004838132668217897
1	21	0.08083638972043872	-0.004292683949071661
1	22	0.08180869628655962	-0.003334059193032901
1	23	0.08237885696395963	-0.0019850561344908957
1	24	0.0824155023085158	-0.00025717799076348957
	
2	1	0.08126809718994288	-0.0017429878814699139
2	2	0.0809156606139112	1.170938943282888e-8
2	3	0.08034557732186443	0.0011676987923005709
2	4	0.079775124222623	0.0019535606717295878
2	5	0.07930498612979875	0.0024526397012063906
2	6	0.07892504568609837	0.0027424604270868333
2	7	0.07855331286794609	0.0028719071230703334
2	8	0.07810685859236344	0.002854110704819349
2	9	0.07756351118735871	0.002679519698840994
2	10	0.07698298191245989	0.002339699748703808
2	11	0.07648175858029127	0.0018453934472958907
2	12	0.07618130287563751	0.0012288339999263328
2	13	0.07615994427118977	0.0005331178822232772
2	14	0.07643151695454442	-0.00019949953180373295
2	15	0.0769546501161571	-0.0009300079609766449
2	16	0.077659348124957	-0.0016148839597777923
2	17	0.0784722381305123	-0.00219804070732494
2	18	0.07932910349289912	-0.0026130702912095186
2	19	0.08017480350548212	-0.0027969407011472804
2	20	0.08095606268613409	-0.0027045224135305505
2	21	0.08161078002559918	-0.0023110298254151998
2	22	0.08205549959009772	-0.0015987218827270282
2	23	0.08217691192350429	-0.0005269969107920721
2	24	0.08183127523455624	0.001077910636287412
	
3	1	0.08029806517510707	-0.003051479136119392
3	2	0.0803455737358334	-0.001167670490042668
3	3	0.08009125955229202	1.567137551765973e-8
3	4	0.0797978831395234	0.0007891014517777371
3	5	0.07957829585711096	0.0013143869243935436
3	6	0.07943557766533615	0.0016388029136376468
3	7	0.07930524172844322	0.0018012001401533516
3	8	0.07911445880743884	0.0018269244796163715
3	9	0.07883281495905514	0.0017368088782695114
3	10	0.0784929444345508	0.001551795113575856
3	11	0.07817667151777385	0.0012907525526255534
3	12	0.07797929972702633	0.0009648825844721841
3	13	0.07797229967973429	0.0005762850796551575
3	14	0.07818099752292618	0.0001258608715943449
3	15	0.07858303988325765	-0.0003715630518021488
3	16	0.07912271855107456	-0.0008743939115405905
3	17	0.07973105710143713	-0.0013144651253095907
3	18	0.08034265323540524	-0.0016134195590686
3	19	0.08090422818735199	-0.0017065689069986807
3	20	0.08137292571142574	-0.001558275420983791
3	21	0.08170424133178322	-0.0011562358290323398
3	22	0.08183289042277586	-0.00048373955517158813
3	23	0.08165280384805129	0.0005345141819616091
3	24	0.08097412097190215	0.0022203425719577717
	
4	1	0.07927880422724698	-0.003954956116988508
4	2	0.07977511963707862	-0.0019535286112437474
4	3	0.07979788159249068	-0.0007890674602947303
4	4	0.07970209216632895	1.7934320565111894e-8
4	5	0.07963025970534687	0.0005488157214728739
4	6	0.07960944631908262	0.0009077424221862469
4	7	0.07959815439708429	0.001101217965921891
4	8	0.07953828560129139	0.0011547860356756806
4	9	0.07939905557167037	0.0011053710176727025
4	10	0.0791976566823962	0.0009947803771559848
4	11	0.0789931393652008	0.0008528382560955164
4	12	0.07886156861269455	0.0006837334178195796
4	13	0.07886645353222832	0.0004678314696453791
4	14	0.07903704749824314	0.0001816243040787197
4	15	0.07936117151981392	-0.00017456132715765212
4	16	0.07979243077175369	-0.0005583745790719889
4	17	0.08026685760551544	-0.000890072223362904
4	18	0.08072040761534893	-0.0010793263222423752
4	19	0.08110112188625251	-0.001058906349980751
4	20	0.08136986151822612	-0.0008033466261283408
4	21	0.08148723337636987	-0.0003180860697124986
4	22	0.08139161483564372	0.00040185711493978126
4	23	0.08096763966691256	0.001450456037665737
4	24	0.07994566658684654	0.00326596327747992
	
5	1	0.07832959786270699	-0.004523110346621792
5	2	0.0793049758910307	-0.0024526009122208814
5	3	0.07957829466619692	-0.0013143510981966317
5	4	0.07963026007202245	-0.0005487781835537201
5	5	0.07964829085398861	1.9421408808214724e-8
5	6	0.07969035367509214	0.00037506416851076376
5	7	0.07973950215290238	0.0005876085161255262
5	8	0.07975223098462969	0.0006582320663346467
5	9	0.07969923317005723	0.0006308322536455352
5	10	0.07958735689831542	0.0005602882352990589
5	11	0.07945913869845711	0.0004856192114034976
5	12	0.07937587739878893	0.0004092711286144779
5	13	0.07939296991537326	0.0002996275862294404
5	14	0.07953943670853825	0.00011835586893702917
5	15	0.07980808160080599	-0.00014275808563097916
5	16	0.08015894188046069	-0.0004389195320763006
5	17	0.08053314635504805	-0.0006795889576833492
5	18	0.08086973831033362	-0.0007634180193116492
5	19	0.08111870050090175	-0.0006213062251545102
5	20	0.08124033543311704	-0.0002386252661635685
5	21	0.0811922827259366	0.00035920579201033885
5	22	0.08090467664997014	0.0011605115996711453
5	23	0.08023788387263053	0.002267461490702592
5	24	0.07881312906611271	0.00420321829926666
	
6	1	0.07744687873983302	-0.004842798012004991
6	2	0.07892504491803898	-0.002742421796137951
6	3	0.07943557862704687	-0.0016387644269367906
6	4	0.07960945009431697	-0.0009077026342917343
6	5	0.07969035484595999	-0.0003750239693184493
6	6	0.07977140735284394	2.018414848453171e-8
6	7	0.07985945143508033	0.00021996101391182047
6	8	0.0799232778657668	0.00030059403391984204
6	9	0.07993448909784107	0.00028900727787958786
6	10	0.07989160295672981	0.000248131326404303
6	11	0.07982511723019847	0.00022300050254067877
6	12	0.07978491091616213	0.00021468778423031017
6	13	0.07981930896535872	0.0001826116513837486
6	14	0.07995515467998437	7.72297312623341e-5
6	15	0.08018688905453786	-0.0001159412194990624
6	16	0.08047822224403411	-0.0003492613664267816
6	17	0.08077454452809185	-0.0005219256289794438
6	18	0.08101877880647379	-0.0005221975262102839
6	19	0.08116179707952043	-0.0002781017989098169
6	20	0.08116072778419614	0.00021536014089172442
6	21	0.08096344888726748	0.0009137194244338038
6	22	0.08048193023725503	0.0017873316000886674
6	23	0.07953845600306231	0.002938436059648462
6	24	0.07762281399299553	0.004940238878752005
	
7	1	0.07654641748860591	-0.00496034422115757
7	2	0.07855331629525786	-0.0028718668302971893
7	3	0.07930524701452413	-0.0018011594196959844
7	4	0.07959815824623462	-0.001101178431490252
7	5	0.0797395006040702	-0.000587571150303597
7	6	0.07985945361733826	-0.0002199184142584767
7	7	0.07998686712922698	1.9819558763665397e-8
7	8	0.08010005532753617	8.629129461381463e-5
7	9	0.08017003424411229	8.939189705578668e-5
7	10	0.08018893361432511	7.841066252438437e-5
7	11	0.08017860825595058	0.00010195298224483587
7	12	0.08018128796772572	0.0001577879496298255
7	13	0.08023996196644845	0.0001952897570976131
7	14	0.08037861806928603	0.00015288744246472124
7	15	0.08059093510887116	8.720141059683231e-6
7	16	0.08084176256856423	-0.00018798719018306648
7	17	0.0810791040778227	-0.00032696705803366544
7	18	0.08124882990978755	-0.00028520833608832054
7	19	0.0813024834686491	1.4451469321496262e-5
7	20	0.0811919105388057	0.0005711997675776307
7	21	0.08085106655454588	0.0013249775558314336
7	22	0.08016588341858544	0.002228458071498024
7	23	0.07891015938032098	0.0033753357785237166
7	24	0.07642769811646843	0.005348721085533521
	
8	1	0.075551834252515	-0.004857672269562588
8	2	0.07810686866863925	-0.002854070905728045
8	3	0.07911446779953835	-0.001826885182060211
8	4	0.07953829545245128	-0.0011547434878625825
8	5	0.0797522375401929	-0.0006581918555447113
8	6	0.07992328534171378	-0.00030055572623041384
8	7	0.08010005863280512	-8.625295278737153e-5
8	8	0.08074762104303979	1.2995432145118391e-8
8	9	0.08039602790193179	1.4413509067646888e-5
8	10	0.08047244071563675	3.2841675531868345e-5
8	11	0.0805136453227302	0.00010664074935513358
8	12	0.08055805229312973	0.00022841849532904512
8	13	0.08064536850304904	0.00033492920738558725
8	14	0.08079674608823062	0.00034954124507373743
8	15	0.08100333596727438	0.0002398195410865981
8	16	0.08122870866341891	5.3862436004271824e-5
8	17	0.0814216919017543	-8.98380841116e-5
8	18	0.08153046901766814	-5.5992052653078514e-5
8	19	0.08150754407684246	0.00024122545163087337
8	20	0.08129986964809888	0.0008002087992971202
8	21	0.0808259816632031	0.001549857736055903
8	22	0.07994243999418416	0.0024257066047267675
8	23	0.07836847600646024	0.003502502816294047
8	24	0.07529765540842703	0.005329005976899817
	
9	1	0.07447143545807045	-0.004478059445825601
9	2	0.07756352663494503	-0.0026794750553916806
9	3	0.07883282927277868	-0.0017367640324432842
9	4	0.07939906707943756	-0.0011053322660277132
9	5	0.07969924288778785	-0.000630795245675434
9	6	0.07993449541806186	-0.00028897253164040344
9	7	0.08017004239432701	-8.93526273913264e-5
9	8	0.08039603299353715	-1.4379413351437665e-5
9	9	0.08058079012099739	1.638069097749637e-8
9	10	0.08070857523442854	3.855959315724675e-5
9	11	0.08079416103839065	0.00015628599669740615
9	12	0.08087491829328286	0.0003402655301329273
9	13	0.08098960078346629	0.0005129267778313363
9	14	0.0811567418025021	0.0005797070371754321
9	15	0.08136367023115376	0.0004940860188127235
9	16	0.08157085418990029	0.00029969064246456774
9	17	0.08172673141306319	0.00012117018383167114
9	18	0.08178187638607426	0.00010626253546416133
9	19	0.08169154596459194	0.0003521600800340443
9	20	0.08140059011930667	0.0008609340518351445
9	21	0.08081483692045133	0.0015545291532621077
9	22	0.07976252131249773	0.0023513099463489846
9	23	0.07790826781419469	0.003296114624622015
9	24	0.07430285850984575	0.0048596716811343185
	
10	1	0.07341895675822485	-0.003779931063976766
10	2	0.07698300186244467	-0.0023396531327803858
10	3	0.07849296366340752	-0.0015517514578854673
10	4	0.07919767320663951	-0.000994741790836649
10	5	0.07958732891754572	-0.00056025732712884
10	6	0.0798916142877264	-0.00024809552943544247
10	7	0.08018894359553563	-7.837641544956053e-5
10	8	0.08047244560820133	-3.28080363320929e-5
10	9	0.08070857836083611	-3.852916119539007e-5
10	10	0.08087953455511965	1.3928089962276989e-8
10	11	0.08099993299508057	0.00014367394741819227
10	12	0.0811082318798686	0.00037554980375892945
10	13	0.08124335875142208	0.000604270589309204
10	14	0.08142153184959078	0.0007165251737275618
10	15	0.08162578716259894	0.0006495427276620359
10	16	0.08181254649941216	0.00043945990123014467
10	17	0.08192928263596855	0.00021416289561413413
10	18	0.08192999642810861	0.00013215529412584007
10	19	0.08177581951963475	0.0003022649471313754
10	20	0.08141415811913255	0.000732358837873805
10	21	0.08074395289246539	0.0013397680090338976
10	22	0.0795703511450867	0.0020252083707440914
10	23	0.07750948421783477	0.002794362786243502
10	24	0.07348820931360933	0.004003155306363631
	
11	1	0.07257033510093969	-0.002781024369817812
11	2	0.07648179333448724	-0.0018453065102849383
11	3	0.07817669673122474	-0.0012907081271000581
11	4	0.07899316187238625	-0.0008528008296575379
11	5	0.07945915600939202	-0.0004855835073180068
11	6	0.07982513195965346	-0.0002229683527644466
11	7	0.08017862180552271	-0.00010192193740845924
11	8	0.08051365491262352	-0.00010660741775834825
